Vendor,Product,Product Number,Serial Number,MAC,Software,Release Year?,Location
Moxa Nport Device,NE+AC0-4100T+AF8-5136,,,00:90:e8:35:c1:10,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5196,,,00:90:e8:35:c1:4c,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5219,,,00:90:e8:35:c1:63,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5224,,,00:90:e8:35:c1:68,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5227,,,00:90:e8:35:c1:6b,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5236,,,00:90:e8:35:c1:74,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5237,,,00:90:e8:35:c1:75,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5242,,,00:90:e8:35:c1:7a,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5247,,,00:90:e8:35:c1:7f,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5251,,,00:90:e8:35:c1:83,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5255,,,00:90:e8:35:c1:87,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5362,,,00:90:e8:35:c1:f2,,,
Moxa Nport Device,11150+AF8-Low,,,00:90:e8:35:c2:06,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5383,,,00:90:e8:35:c2:07,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5394,,,00:90:e8:35:c2:12,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5398,,,00:90:e8:35:c2:16,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5510,,,00:90:e8:35:c2:86,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5531,,,00:90:e8:35:c2:9b,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5652,,,00:90:e8:35:c3:14,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5655,,,00:90:e8:35:c3:17,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5682,,,00:90:e8:35:c3:32,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5690,,,00:90:e8:35:c3:3a,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5714,,,00:90:e8:35:c3:52,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5720,,,00:90:e8:35:c3:58,,,
Moxa Nport Device,NP5610+AC0-16+AF8-6086,,,00:90:e8:35:d0:25,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4622,,,00:90:e8:35:e6:ea,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4957,,,00:90:e8:35:e8:39,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4960,,,00:90:e8:35:e8:3c,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4978,,,00:90:e8:35:e8:4e,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4981,,,00:90:e8:35:e8:51,,,
Moxa Nport Device,CNQIDMIL1001CM,,,00:90:e8:35:ef:a7,,,
Moxa Nport Device,CNDALGAN1001CM,,,00:90:e8:35:ef:c9,,,
Moxa Nport Device,NP5110+AF8-7808,,,00:90:e8:36:0c:ec,,,
Moxa Nport Device,NP5110+AF8-8299,,,00:90:e8:36:0e:d7,,,
Moxa Nport Device,NP5110+AF8-9927,,,00:90:e8:36:15:33,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-651,,,00:90:e8:36:15:e5,,,
Moxa Nport Device,Otsatalu VTJ,,,00:90:e8:36:15:f2,,,
Moxa Nport Device,ONCELL PONIKVE DR BASKA EB2,,,00:90:e8:36:15:ff,,,
Moxa Nport Device,ONCELL PONIKVE DR BASKA EB2,,,00:90:e8:36:15:ff,,,
Moxa Nport Device,ONCELL PONIKVE DR BASKA EB2,,,00:90:e8:36:15:ff,,,
Moxa Nport Device,ONCELL PONIKVE PUNAT UREDJAJ,,,00:90:e8:36:16:00,,,
Moxa Nport Device,ONCELL PONIKVE CS MALINSKA,,,00:90:e8:36:16:02,,,
Moxa Nport Device,ONCELL PONIKVE CS MALINSKA,,,00:90:e8:36:16:02,,,
Moxa Nport Device,ONCELL PONIKVE CS MALINSKA,,,00:90:e8:36:16:02,,,
Moxa Nport Device,ONCELL PONIKVE CS MALINSKA,,,00:90:e8:36:16:02,,,
Moxa Nport Device,Helme+AF8-PK1,,,00:90:e8:36:16:05,,,
Moxa Nport Device,Remote Gateway,,,00:90:e8:36:28:f1,,,
Moxa Nport Device,SthSewOC,,,00:90:e8:36:28:f4,,,
Moxa Nport Device,SthLitOC,,,00:90:e8:36:28:fe,,,
Moxa Nport Device,OnCell+AF8-G3150+AC0-HSPA+AF8-324,,,00:90:e8:36:29:0b,,,
Moxa Nport Device,NP5130+AF8-7772,,,00:90:e8:36:31:61,,,
Moxa Nport Device,NP5130+AF8-8470,,,00:90:e8:36:34:1b,,,
Moxa Nport Device,NP5232+AF8-1827,,,00:90:e8:36:36:32,,,
Moxa Nport Device,NP5232+AF8-1864,,,00:90:e8:36:36:57,,,
Moxa Nport Device,POZO+AF8-MORENAL,,,00:90:e8:36:37:fd,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-2715,,,00:90:e8:36:38:06,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-2715,,,00:90:e8:36:38:06,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-2740,,,00:90:e8:36:38:1f,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-2740,,,00:90:e8:36:38:1f,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-2740,,,00:90:e8:36:38:1f,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-5360,,,00:90:e8:36:38:4f,,,
Moxa Nport Device,FS+AF8-Rogoznica6+AF8-OnCell+AF8-G3111+AF8-2794,,,00:90:e8:36:38:55,,,
Moxa Nport Device,FS+AF8-Rogoznica6+AF8-OnCell+AF8-G3111+AF8-2794,,,00:90:e8:36:38:55,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-2809,,,00:90:e8:36:38:64,,,
Moxa Nport Device,NP5230+AF8-111,,,00:90:e8:36:39:ed,,,
Moxa Nport Device,20109+AF8-G3110,,,00:90:e8:36:41:6e,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-8525,,,00:90:e8:36:41:94,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-8525,,,00:90:e8:36:41:94,,,
Moxa Nport Device,20111+AF8-G3110,,,00:90:e8:36:41:a3,,,
Moxa Nport Device,NP5110A+AF8-3411,,,00:90:e8:36:43:5e,,,
Moxa Nport Device,NP5150A+AF8-4915,,,00:90:e8:36:44:ca,,,
Moxa Nport Device,RaceTelecom M9,,,00:90:e8:36:52:60,,,
Moxa Nport Device,NP5610+AC0-8+AF8-4308,,,00:90:e8:36:53:32,,,
Moxa Nport Device,NP5150+AF8-1442,,,00:90:e8:36:5e:0a,,,
Moxa Nport Device,NP5150+AF8-1780,,,00:90:e8:36:5f:5c,,,
Moxa Nport Device,NP5150+AF8-1795,,,00:90:e8:36:5f:6b,,,
Moxa Nport Device,NP5150+AF8-1819,,,00:90:e8:36:5f:83,,,
Moxa Nport Device,NP5150+AF8-1834,,,00:90:e8:36:5f:92,,,
Moxa Nport Device,NP5150+AF8-1847,,,00:90:e8:36:5f:9f,,,
Moxa Nport Device,NP5110+AF8-PRIVA,,,00:90:e8:36:69:05,,,
Moxa Nport Device,MST,,,00:90:e8:36:80:45,,,
Moxa Nport Device,RADCAR01,,,00:90:e8:36:83:3a,,,
Moxa Nport Device,11150+AF8-High,,,00:90:e8:36:83:3b,,,
Moxa Nport Device,800+AF8-NCD,,,00:90:e8:36:85:9a,,,
Moxa Nport Device,5232+AC0-N+AF8-2519,,,00:90:e8:36:8b:94,,,
Moxa Nport Device,5232+AC0-N+AF8-2538,,,00:90:e8:36:8b:a7,,,
Moxa Nport Device,NP5250A+AF8-7043,,,00:90:e8:36:ae:e8,,,
Moxa Nport Device,NP5250A+AF8-7112,,,00:90:e8:36:af:2d,,,
Moxa Nport Device,5232+AC0-N+AF8-8284,,,00:90:e8:36:b0:c9,,,
Moxa Nport Device,5232+AC0-N+AF8-8330,,,00:90:e8:36:b0:f7,,,
Moxa Nport Device,5210+AC0-N+AF8-170,,,00:90:e8:36:b5:bd,,,
Moxa Nport Device,ONCELL PONIKVE CS RIBAR,,,00:90:e8:36:d0:09,,,
Moxa Nport Device,ONCELL PONIKVE CS RIBAR,,,00:90:e8:36:d0:09,,,
Moxa Nport Device,MOC GES Turb2,,,00:90:e8:36:d0:1c,,,
Moxa Nport Device,ONCELL PONIKVE CS STARI GRAD,,,00:90:e8:36:d0:33,,,
Moxa Nport Device,MOC GES Turb1,,,00:90:e8:36:d0:3a,,,
Moxa Nport Device,P2,,,00:90:e8:36:d0:5a,,,
Moxa Nport Device,NP6450+AF8-5564,,,00:90:e8:36:d2:4f,,,
Moxa Nport Device,JA+AC0-RGAP+AC0-BA01,,,00:90:e8:36:d2:52,,,
Moxa Nport Device,JA+AC0-RGAP+AC0-CA01,,,00:90:e8:36:d2:98,,,
Moxa Nport Device,JA+AC0-RGAP+AC0-HK01,,,00:90:e8:36:d2:b3,,,
Moxa Nport Device,JA+AC0-RGAP+AC0-AR01,,,00:90:e8:36:d2:bb,,,
Moxa Nport Device,JA+AC0-RGAP+AC0-SI01,,,00:90:e8:36:d2:c6,,,
Moxa Nport Device,NP6450+AF8-5685,,,00:90:e8:36:d2:c8,,,
Moxa Nport Device,NP5210A+AF8-339,,,00:90:e8:36:d7:95,,,
Moxa Nport Device,NP6150+AF8-7630,,,00:90:e8:36:de:3c,,,
Moxa Nport Device,NP6150+AF8-7653,,,00:90:e8:36:de:53,,,
Moxa Nport Device,NP6150+AF8-7673,,,00:90:e8:36:de:67,,,
Moxa Nport Device,NP6150+AF8-7679,,,00:90:e8:36:de:6d,,,
Moxa Nport Device,NP6250+AF8-8303 GHCC RT35,,,00:90:e8:36:e1:70,,,
Moxa Nport Device,SthDayOC,,,00:90:e8:36:e1:ab,,,
Moxa Nport Device,SthWalOC,,,00:90:e8:36:e1:b6,,,
Moxa Nport Device,WatWelOC,,,00:90:e8:36:e1:c1,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-9502,,,00:90:e8:36:f2:5b,,,
Moxa Nport Device,HC4120,,,00:90:e8:37:09:4d,,,
Moxa Nport Device,NP5110+AF8-158,,,00:90:e8:37:11:b5,,,
Moxa Nport Device,NP5110+AF8-749,,,00:90:e8:37:14:04,,,
Moxa Nport Device,NP5110+AF8-866,,,00:90:e8:37:14:79,,,
Moxa Nport Device,NP5410+AF8-198,,,00:90:e8:37:21:ea,,,
Moxa Nport Device,NP5410+AF8-423,,,00:90:e8:37:22:cb,,,
Moxa Nport Device,KelvinSecurity,,,00:90:e8:37:29:6d,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-3454,,,00:90:e8:37:29:6e,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-3469,,,00:90:e8:37:29:7d,,,
Moxa Nport Device,NP5150+AF8-6124,,,00:90:e8:37:2f:cc,,,
Moxa Nport Device,NP5150+AF8-6124,,,00:90:e8:37:2f:cc,,,
Moxa Nport Device,NP5150+AF8-6124,,,00:90:e8:37:2f:cc,,,
Moxa Nport Device,NP5150+AF8-6124,,,00:90:e8:37:2f:cc,,,
Moxa Nport Device,NP5150+AF8-6253,,,00:90:e8:37:30:4d,,,
Moxa Nport Device,NP5150+AF8-6895,,,00:90:e8:37:32:cf,,,
Moxa Nport Device,NP5150+AF8-7108,,,00:90:e8:37:33:a4,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6526,,,00:90:e8:37:36:1f,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6534,,,00:90:e8:37:36:27,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6534,,,00:90:e8:37:36:27,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6538,,,00:90:e8:37:36:2b,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6547,,,00:90:e8:37:36:34,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-8058,,,00:90:e8:37:36:3e,,,
Moxa Nport Device,HKHKGCTT3102CM,,,00:90:e8:37:44:ab,,,
Moxa Nport Device,HKHKGCTT3131CM,,,00:90:e8:37:44:b4,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-9912,,,00:90:e8:37:4a:ac,,,
Moxa Nport Device,Ourense+AF8-2,,,00:90:e8:37:4a:ad,,,
Moxa Nport Device,Ourense+AF8-1,,,00:90:e8:37:4a:c3,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:4a:f2,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:4b:00,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:4b:02,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-1954,,,00:90:e8:37:4b:10,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:4b:11,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-16,,,00:90:e8:37:4b:14,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-16,,,00:90:e8:37:4b:14,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-16,,,00:90:e8:37:4b:14,,,
Moxa Nport Device,8517,,,00:90:e8:37:4b:20,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:4b:35,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:4b:49,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-1954,,,00:90:e8:37:4b:57,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:4b:60,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:4b:62,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-9022,,,00:90:e8:37:57:6d,,,
Moxa Nport Device,GR5,,,00:90:e8:37:5c:a0,,,
Moxa Nport Device,HOUS+AF8-POOL,,,00:90:e8:37:5c:f2,,,
Moxa Nport Device,NP5110A+AF8-2616,,,00:90:e8:37:5d:6e,,,
Moxa Nport Device,NP5110+AF8-6810,,,00:90:e8:37:61:96,,,
Moxa Nport Device,NP5110+AF8-7477,,,00:90:e8:37:64:31,,,
Moxa Nport Device,MCPA,,,00:90:e8:37:66:9a,,,
Moxa Nport Device,20114+AF8-G3110,,,00:90:e8:37:6a:b1,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-5391,,,00:90:e8:37:6a:bc,,,
Moxa Nport Device,20131,,,00:90:e8:37:6a:c5,,,
Moxa Nport Device,20113+AF8-G3110,,,00:90:e8:37:6a:d3,,,
Moxa Nport Device,20127,,,00:90:e8:37:6a:e5,,,
Moxa Nport Device,20116+AF8-G3110,,,00:90:e8:37:6a:fc,,,
Moxa Nport Device,20126+AF8-G3110,,,00:90:e8:37:6a:fd,,,
Moxa Nport Device,NP6250+AF8-3906,,,00:90:e8:37:84:33,,,
Moxa Nport Device,Luxoptica+AF8-PortCity+AF8-Mariupol,,,00:90:e8:37:8c:b6,,,
Moxa Nport Device,MG+AC0-MB3480+AF8-1545,,,00:90:e8:37:9b:68,,,
Moxa Nport Device,NP5130A+AF8-3628,,,00:90:e8:37:a0:c6,,,
Moxa Nport Device,mow+AC0-01+AC0-console,,,00:90:e8:37:a5:da,,,
Moxa Nport Device,NP5130+AF8-6217,,,00:90:e8:37:ac:0b,,,
Moxa Nport Device,OnCell+AF8-5004+AC0-HSPA+AF8-4234,,,00:90:e8:37:b1:0d,,,
Moxa Nport Device,HC4120,,,00:90:e8:37:b2:c8,,,
Moxa Nport Device,+ACYAIw-21488+ACYAIw-20013+ACYAIw-30332+ACYAIw-23637+ACYAIw-26089,,,00:90:e8:37:b2:db,,,
Moxa Nport Device,Corcoesto,,,00:90:e8:37:b9:6c,,,
Moxa Nport Device,NP5410+AF8-493,,,00:90:e8:37:bd:9b,,,
Moxa Nport Device,NP5150A+AF8-3547,,,00:90:e8:37:c4:93,,,
Moxa Nport Device,NP5150A+AF8-3564,,,00:90:e8:37:c4:a4,,,
Moxa Nport Device,,,,00:90:e8:37:c8:05,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-7851,,,00:90:e8:37:c8:13,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-7603,,,00:90:e8:37:ca:c7,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-7611,,,00:90:e8:37:ca:cf,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-1491,,,00:90:e8:37:ca:e6,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-1491,,,00:90:e8:37:ca:e6,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-7636,,,00:90:e8:37:ca:e8,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-7636,,,00:90:e8:37:ca:e8,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-7640,,,00:90:e8:37:ca:ec,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-7640,,,00:90:e8:37:ca:ec,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:cc:75,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:cc:76,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:cc:7d,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-605,,,00:90:e8:37:cc:86,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-612,,,00:90:e8:37:cc:8d,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:cc:9b,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:cc:9d,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:cc:a2,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-635,,,00:90:e8:37:cc:a4,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-647,,,00:90:e8:37:cc:b0,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:cc:ca,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:cc:cc,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:37:cc:cd,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-683,,,00:90:e8:37:cc:d4,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-688,,,00:90:e8:37:cc:d9,,,
Moxa Nport Device,NP6150+AF8-6508,,,00:90:e8:37:d6:7f,,,
Moxa Nport Device,oktmox,,,00:90:e8:37:d6:90,,,
Moxa Nport Device,JABLOTRON+AF8-MOXA2,,,00:90:e8:37:d6:93,,,
Moxa Nport Device,NP6150+AF8-6600,,,00:90:e8:37:d6:db,,,
Moxa Nport Device,NP6150+AF8-6615,,,00:90:e8:37:d6:ea,,,
Moxa Nport Device,AMS:Z4A+AC0-M01+AHw-eth1,,,00:90:e8:37:d7:06,,,
Moxa Nport Device,NP6150+AF8-6704,,,00:90:e8:37:d7:43,,,
Moxa Nport Device,NP6150+AF8-6708,,,00:90:e8:37:d7:47,,,
Moxa Nport Device,PRX+AF8-MOXA2+AF8-NP6150+AF8-6709,,,00:90:e8:37:d7:48,,,
Moxa Nport Device,NP5250A+AF8-3824,,,00:90:e8:37:e6:02,,,
Moxa Nport Device,NP5150+AF8-3304,,,00:90:e8:37:e9:3c,,,
Moxa Nport Device,NP5230+AF8-7733,,,00:90:e8:37:f8:92,,,
Moxa Nport Device,NP5110+AF8-2402,,,00:90:e8:37:ff:de,,,
Moxa Nport Device,NP5110+AF8-2893,,,00:90:e8:38:01:c9,,,
Moxa Nport Device,NP5110+AF8-3093,,,00:90:e8:38:02:91,,,
Moxa Nport Device,Chrzanowskiego+AF8-7,,,00:90:e8:38:04:4c,,,
Moxa Nport Device,Batorego+AF8-1a,,,00:90:e8:38:04:60,,,
Moxa Nport Device,Prusa48,,,00:90:e8:38:04:6c,,,
Moxa Nport Device,Falata43,,,00:90:e8:38:04:86,,,
Moxa Nport Device,Strzel+AF8-188,,,00:90:e8:38:04:8f,,,
Moxa Nport Device,NP5110+AF8-3766,,,00:90:e8:38:05:32,,,
Moxa Nport Device,NP5650+AC0-8+AC0-DT+AC0-J+AF8-7104,,,00:90:e8:38:0a:07,,,
Moxa Nport Device,Nport24,,,00:90:e8:38:1d:4e,,,
Moxa Nport Device,HC4120,,,00:90:e8:38:26:12,,,
Moxa Nport Device,HC4120,,,00:90:e8:38:26:5e,,,
Moxa Nport Device,NP5210A+AF8-4983,,,00:90:e8:38:2b:4f,,,
Moxa Nport Device,NP5210A+AF8-4985,,,00:90:e8:38:2b:51,,,
Moxa Nport Device,NP5210A+AF8-5005,,,00:90:e8:38:2b:65,,,
Moxa Nport Device,MG+AC0-MB3180+AF8-5702,,,00:90:e8:38:34:38,,,
Moxa Nport Device,NP5130+AF8-1370,,,00:90:e8:38:48:7c,,,
Moxa Nport Device,NP5130+AF8-1377,,,00:90:e8:38:48:83,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-188,,,00:90:e8:38:51:97,,,
Moxa Nport Device,Malpartida A+AC0-58 P.K 4,,,00:90:e8:38:51:a4,,,
Moxa Nport Device,Malpartida A+AC0-58 P.K 4,,,00:90:e8:38:51:a4,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-215,,,00:90:e8:38:51:b2,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-226,,,00:90:e8:38:51:bd,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-253,,,00:90:e8:38:51:d8,,,
Moxa Nport Device,Nombre Estacion,,,00:90:e8:38:51:e3,,,
Moxa Nport Device,Nombre Estacion,,,00:90:e8:38:51:e3,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-1845,,,00:90:e8:38:61:f4,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4171,,,00:90:e8:38:69:05,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4193,,,00:90:e8:38:69:1b,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4195,,,00:90:e8:38:69:1d,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4404,,,00:90:e8:38:69:ee,,,
Moxa Nport Device,YOU+AF8-NEED+AF8-A+AF8-PASSWORD+AF8-FOR+AF8-THIS+AF8-PUBLIC+AF8-DEV,,,00:90:e8:38:6a:14,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4449,,,00:90:e8:38:6a:1b,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4459,,,00:90:e8:38:6a:25,,,
Moxa Nport Device,NE+AC0-4110S+AF8-4481,,,00:90:e8:38:6a:3b,,,
Moxa Nport Device,NAI,,,00:90:e8:38:6e:30,,,
Moxa Nport Device,NAI,,,00:90:e8:38:6e:32,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-2748,,,00:90:e8:38:6e:77,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-2748,,,00:90:e8:38:6e:7d,,,
Moxa Nport Device,NP5610+AC0-8+AC0-DTL+AF8-7209,,,00:90:e8:38:75:ae,,,
Moxa Nport Device,esmikko+AF8-solf,,,00:90:e8:38:8a:46,,,
Moxa Nport Device,NP5110+AF8-9710,,,00:90:e8:38:8a:71,,,
Moxa Nport Device,moxa,,,00:90:e8:38:8d:ad,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-8902,,,00:90:e8:38:aa:4a,,,
Moxa Nport Device,AlaRP,,,00:90:e8:38:aa:51,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-8911,,,00:90:e8:38:aa:57,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-8911,,,00:90:e8:38:aa:57,,,
Moxa Nport Device,Moora+AF8-PK,,,00:90:e8:38:aa:61,,,
Moxa Nport Device,HelmeRP,,,00:90:e8:38:aa:67,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-8934,,,00:90:e8:38:aa:6e,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-8934,,,00:90:e8:38:aa:6e,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-8902,,,00:90:e8:38:aa:71,,,
Moxa Nport Device,FSYSIII+AF8-QTAVERDE,,,00:90:e8:38:aa:7f,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-9027,,,00:90:e8:38:ac:b9,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-9029,,,00:90:e8:38:ac:bb,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-9029,,,00:90:e8:38:ac:bb,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-9110,,,00:90:e8:38:ad:0c,,,
Moxa Nport Device,MiiNePort+AF8-E1+AF8-3400,,,00:90:e8:38:c0:02,,,
Moxa Nport Device,ParillaPotatoesAlltech,,,00:90:e8:38:c4:91,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-4940 Beaurepaire,,,00:90:e8:38:c4:94,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-4940 Beaurepaire,,,00:90:e8:38:c4:94,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-4992,,,00:90:e8:38:c4:c8,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-4996maconnais,,,00:90:e8:38:c4:cc,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-4996maconnais,,,00:90:e8:38:c4:cc,,,
Moxa Nport Device,NP5110+AF8-3988,,,00:90:e8:38:cb:86,,,
Moxa Nport Device,NP5110+AF8-6386,,,00:90:e8:38:d4:e4,,,
Moxa Nport Device,NP5110+AF8-6426,,,00:90:e8:38:d5:0c,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-7851,,,00:90:e8:38:e9:b1,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-7851,,,00:90:e8:38:e9:b3,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-7851,,,00:90:e8:38:e9:b8,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-7851,,,00:90:e8:38:e9:bb,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-7851,,,00:90:e8:38:e9:be,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-7851,,,00:90:e8:38:e9:c2,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-7851,,,00:90:e8:38:e9:dc,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-7851,,,00:90:e8:38:e9:de,,,
Moxa Nport Device,HydroOne5,,,00:90:e8:38:e9:fa,,,
Moxa Nport Device,Ausgrid3,,,00:90:e8:38:ea:1e,,,
Moxa Nport Device,SthTowOC,,,00:90:e8:38:ea:24,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5591,,,00:90:e8:38:f1:bf,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5592,,,00:90:e8:38:f1:c0,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5610,,,00:90:e8:38:f1:d2,,,
