Vendor,Product,Product Number,Serial Number,MAC,Software,Release Year?,Exclude
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:2D,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:2E,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:2F,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:34,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:35,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:3B,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:3F,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:40,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:48,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:4B,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:4C,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:4E,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:57,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:5D,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:63,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:65,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:6F,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:7A,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:87,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:91,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:95,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:99,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:A3,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:B6,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:BB,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:C4,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:C9,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:CA,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:39:CE,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:05,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:64,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:65,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:77,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:81,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:95,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:B8,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:D0,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:D7,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:D8,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:DD,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:E0,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:E6,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3A:E7,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3B:90,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3B:99,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3B:A1,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3C:35,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3C:CE,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3E:DD,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3F:09,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3F:94,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3F:A5,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3F:BC,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3F:EA,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3F:EF,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:3F:F8,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:40:10,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:40:12,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:40:3A,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:40:52,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:40:86,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:40:A7,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:40:BB,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:40:C5,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:40:F1,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:40:FE,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:41:10,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,Lantronix Inc. +AC0- Modbus Bridge,,,00:80:A3:97:41:73,Software version V3.3.0.0 (130306) XDIRECT,,
Lantronix,Lantronix Inc. +AC0- Modbus Bridge,,,00:80:A3:97:41:77,Software version V3.3.0.0 (130306) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:41:95,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:41:97,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:4A:87,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,SDS1101 Device Server,,,00:80:A3:97:66:85,Software version V6.11.0.0 (150508),,
Lantronix,SDS1101 Device Server,,,00:80:A3:97:66:A4,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:68:D3,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:6C:85,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:6C:A3,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:6D:34,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:6E:58,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:6E:99,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:6E:F3,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:6E:F8,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:6F:19,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:6F:37,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:6F:7A,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:70:45,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:70:8A,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:77:05,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:77:2F,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:78:3B,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:78:42,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:78:E8,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:79:05,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100+AC0-IAP Device Server,,,00:80:A3:97:79:96,Software version V6.11.0.0 (150514) UDS1100,,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:85:F9,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:86:7C,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:86:B1,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:87:8E,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:8B:B9,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:8B:CB,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:8C:FA,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:8D:D9,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:8D:FC,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:8E:61,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:8E:6F,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:8E:7E,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:98:53,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:98:7B,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:98:96,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:99:4B,Software version V6.11.0.0 (150508),,
Lantronix,UDS2100 Device Server,,,00:80:A3:97:9B:C9,Software version V6.11.0.0 (150508),,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:A1:07,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:A1:8E,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:A1:AB,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:A2:5C,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:A7:E3,Software version V6.11.0.0 (150508),,
Lantronix,xDirect232 Device Server,,,00:80:A3:97:A8:59,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:AA:20,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:AB:74,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:97:AE:68,Software version V6.11.0.0 (150508),,
Lantronix,Demo Server,,,00:80:A3:9E:95:49,Software version VSS4X+AF8-BN0001 (140506) CPK6802p1+AF8-XPT05,,
Lantronix,Demo Server,,,00:80:A3:9E:95:4C,Software version VSS4X+AF8-BN0001 (140506) CPK6802p1+AF8-XPT05,,
Lantronix,Demo Server,,,00:80:A3:A1:80:5E,Software version V3.38.01 (151112) CPK6802p1+AF8-XPT05,,
Lantronix,Demo Server,,,00:80:A3:A8:F8:5F,Software version V0.0.0.0 (160329) CPK6903+AF8-XPT05,,
Lantronix,Demo Server,,,00:80:A3:A8:FF:18,Software version V0.0.0.0 (160329) CPK6903+AF8-XPT05,,
Lantronix,Demo Server,,,00:80:A3:B1:7C:E1,Software version V0.0.0.0 (160329) CPK6903+AF8-XPT05,,
Lantronix,Demo Server,,,00:80:A3:B1:7D:00,Software version V0.0.0.0 (160329) CPK6903+AF8-XPT05,,
Lantronix,Demo Server,,,00:80:A3:B1:7D:01,Software version V0.0.0.0 (160329) CPK6903+AF8-XPT05,,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:00:0C,Software version V6.11.0.0 (150508),,
Lantronix,XPressDR+AC0-IAP Device Server,,,00:80:A3:B3:01:58,Software version V3.4.0.2 (160608) XPressDR,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:06:38,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:06:80,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:1F:DD,Software version V6.11.0.0 (150508),,
Lantronix,UDS2100 Device Server,,,00:80:A3:B3:21:45,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:2A:2F,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:2A:CA,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:2A:F5,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:2B:11,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:30:29,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:30:E1,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:31:17,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:31:94,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:31:95,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:32:13,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:32:4D,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:33:5E,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:38:2E,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:38:58,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:38:5A,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:3A:11,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:3F:DB,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:40:2E,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:48:7C,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:50:9B,Software version V6.11.0.0 (150508),,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:5F:04,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:5F:06,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:5F:0A,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:5F:19,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:5F:31,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:5F:3B,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:5F:77,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:5F:79,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:5F:E2,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:60:3E,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:60:3F,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:60:78,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:60:7A,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:60:80,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:63:E8,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:65:D8,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:67:D5,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:6C:96,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:72:2C,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:73:0D,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:77:B7,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:77:DC,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:77:E8,Software version V6.11.0.0 (150508),,
Lantronix,UDS2100 Device Server,,,00:80:A3:B3:84:74,Software version V6.11.0.0 (150508),,
Lantronix,UDS2100 Device Server,,,00:80:A3:B3:85:E1,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:87:34,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:87:C3,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:8C:38,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:8F:53,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:90:43,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:90:80,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:90:D4,Software version V6.11.0.0 (150508),,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:92:DF,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:92:E3,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:92:EE,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:92:FD,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:93:04,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:93:44,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:93:5D,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:9A:B9,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:9B:67,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100+AC0-IAP Device Server,,,00:80:A3:B3:9C:40,Software version V6.11.0.0 (150514) UDS1100,,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:A0:7B,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AA:A8,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AA:AD,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AA:C1,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AA:E7,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AB:48,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AB:83,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AB:9F,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AB:B7,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AB:FB,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AC:24,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AC:6F,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AC:B6,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AC:EC,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:AD:10,Software version V6.11.0.0 (150508),,
Lantronix,UDS2100 Device Server,,,00:80:A3:B3:AE:8F,Software version V6.11.0.0 (150508),,
Lantronix,UDS2100 Device Server,,,00:80:A3:B3:AF:5A,Software version V6.11.0.0 (150508),,
Lantronix,xDirect232 Device Server,,,00:80:A3:B3:B2:50,Software version V6.9.0.0 (120906) XDIRECT,,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:B6:B7,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:B6:FD,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:B7:74,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:80:A3:B3:B7:AE,Software version V6.11.0.0 (150508),,
Lantronix,UDS2100 Device Server,,,00:80:A3:B3:BB:73,Software version V6.11.0.0 (150508),,
Lantronix,UDS2100 Device Server,,,00:80:A3:B3:BB:75,Software version V6.11.0.0 (150508),,
Lantronix,UDS2100 Device Server,,,00:80:A3:B3:BB:7C,Software version V6.11.0.0 (150508),,
Lantronix,UDS2100 Device Server,,,00:80:A3:B3:BB:81,Software version V6.11.0.0 (150508),,
Lantronix,UDS2100 Device Server,,,00:80:A3:B3:BB:BE,Software version V6.11.0.0 (150508),,
