Vendor,Product,Product Number,MAC,Software,Release Year?,Exclude
Moxa,NP5130,,00:90:e8:27:12:17,,,
Moxa,W5340,,00:90:e8:27:16:bb,,,
Moxa,W5340,,00:90:e8:27:16:c7,,,
Moxa,W5340,,00:90:e8:27:17:1f,,,
Moxa,W5340,,00:90:e8:27:17:3e,,,
Moxa,NE4100T,,00:90:e8:27:1d:3d,,,
Moxa,G3150,,00:90:e8:27:26:6d,,,
Moxa,G3150,,00:90:e8:27:26:82,,,
Moxa,NE4110S,,00:90:e8:27:33:d2,,,
Moxa,NE4110S,,00:90:e8:27:33:d8,,,
Moxa,NP5110,,00:90:e8:27:45:c3,,,
Moxa,NP5610,,00:90:e8:27:4c:23,,,
Moxa,NE4100T,,00:90:e8:27:51:98,,,
Moxa,NE4100T,,00:90:e8:27:51:ac,,,
Moxa,NE4100T,,00:90:e8:27:51:d6,,,
Moxa,NE4100T,,00:90:e8:27:53:53,,,
Moxa,NE4100T,,00:90:e8:27:53:5b,,,
Moxa,NE4100T,,00:90:e8:27:53:82,,,
Moxa,NE4100T,,00:90:e8:27:53:83,,,
Moxa,NE4100T,,00:90:e8:27:53:d3,,,
Moxa,NE4100T,,00:90:e8:27:53:d8,,,
Moxa,NE4100T,,00:90:e8:27:53:e7,,,
Moxa,NE4100T,,00:90:e8:27:53:fc,,,
Moxa,NE4100T,,00:90:e8:27:54:00,,,
Moxa,NE4100T,,00:90:e8:27:55:ac,,,
Moxa,NE4100T,,00:90:e8:27:55:c9,,,
Moxa,NE4100T,,00:90:e8:27:55:dc,,,
Moxa,NE4100T,,00:90:e8:27:56:48,,,
Moxa,NE4100T,,00:90:e8:27:58:06,,,
Moxa,NP5230,,00:90:e8:27:59:c2,,,
Moxa,G3151,,00:90:e8:27:b4:46,,,
Moxa,G3151,,00:90:e8:27:b4:50,,,
Moxa,G3151,,00:90:e8:27:b4:50,,,
Moxa,G3151,,00:90:e8:27:b4:50,,,
Moxa,G3151,,00:90:e8:27:b4:50,,,
Moxa,G3151,,00:90:e8:27:b4:50,,,
Moxa,NP5130,,00:90:e8:27:d4:23,,,
Moxa,MB3180,,00:90:e8:27:fe:b1,,,
Moxa,G3151,,00:90:e8:28:01:24,,,
Moxa,G3151,,00:90:e8:28:01:24,,,
Moxa,G3151,,00:90:e8:28:01:24,,,
Moxa,G3151,,00:90:e8:28:01:46,,,
Moxa,NP5150,,00:90:e8:28:03:c1,,,
Moxa,NE4100T,,00:90:e8:28:21:3c,,,
Moxa,NE4100T,,00:90:e8:28:23:92,,,
Moxa,NE4100T,,00:90:e8:28:24:1e,,,
Moxa,NE4100T,,00:90:e8:28:24:23,,,
Moxa,NE4100T,,00:90:e8:28:24:28,,,
Moxa,NE4100T,,00:90:e8:28:24:31,,,
Moxa,NE4100T,,00:90:e8:28:24:8c,,,
Moxa,NE4100T,,00:90:e8:28:24:93,,,
Moxa,NE4100T,,00:90:e8:28:24:e7,,,
Moxa,NE4100T,,00:90:e8:28:24:ec,,,
Moxa,NE4100T,,00:90:e8:28:25:73,,,
Moxa,NE4100T,,00:90:e8:28:25:76,,,
Moxa,NE4100T,,00:90:e8:28:25:95,,,
Moxa,NE4100T,,00:90:e8:28:25:f8,,,
Moxa,NE4100T,,00:90:e8:28:25:ff,,,
Moxa,NE4100T,,00:90:e8:28:26:00,,,
Moxa,5104,,00:90:e8:28:35:32,,,
Moxa,W5340,,00:90:e8:28:51:d9,,,
Moxa,W5340,,00:90:e8:28:51:df,,,
Moxa,W5340,,00:90:e8:28:51:e0,,,
Moxa,W5340,,00:90:e8:28:51:ec,,,
Moxa,W5340,,00:90:e8:28:51:f1,,,
Moxa,W5340,,00:90:e8:28:51:f5,,,
Moxa,W5340,,00:90:e8:28:51:f8,,,
Moxa,NP5232,,00:90:e8:28:55:8f,,,
Moxa,NP5232,,00:90:e8:28:55:98,,,
Moxa,NP5232,,00:90:e8:28:55:ab,,,
Moxa,NP5130,,00:90:e8:28:67:81,,,
Moxa,NP5130,,00:90:e8:28:6b:90,,,
Moxa,NP5130,,00:90:e8:28:6b:94,,,
Moxa,NP5130,,00:90:e8:28:6b:ab,,,
Moxa,NP5130,,00:90:e8:28:6b:f9,,,
Moxa,G3251,,00:90:e8:28:72:3f,,,
Moxa,NE4100T,,00:90:e8:28:72:6e,,,
Moxa,NE4100T,,00:90:e8:28:72:70,,,
Moxa,NE4100T,,00:90:e8:28:72:7f,,,
Moxa,NE4100T,,00:90:e8:28:72:84,,,
Moxa,NE4100T,,00:90:e8:28:72:86,,,
Moxa,NE4100T,,00:90:e8:28:72:90,,,
Moxa,NE4100T,,00:90:e8:28:72:91,,,
Moxa,NE4100T,,00:90:e8:28:72:96,,,
Moxa,NE4100T,,00:90:e8:28:72:d5,,,
Moxa,NE4100T,,00:90:e8:28:72:d8,,,
Moxa,NE4100T,,00:90:e8:28:74:17,,,
Moxa,NE4100T,,00:90:e8:28:74:36,,,
Moxa,NE4100T,,00:90:e8:28:74:51,,,
Moxa,NE4100T,,00:90:e8:28:74:52,,,
Moxa,NE4100T,,00:90:e8:28:74:6c,,,
Moxa,NE4100T,,00:90:e8:28:74:b2,,,
Moxa,NE4100T,,00:90:e8:28:74:be,,,
Moxa,NE4100T,,00:90:e8:28:74:ce,,,
Moxa,NE4100T,,00:90:e8:28:74:e4,,,
Moxa,NE4100T,,00:90:e8:28:75:01,,,
Moxa,NE4100T,,00:90:e8:28:75:03,,,
Moxa,NE4100T,,00:90:e8:28:75:06,,,
Moxa,NE4100T,,00:90:e8:28:75:1f,,,
Moxa,NE4100T,,00:90:e8:28:75:27,,,
Moxa,NE4100T,,00:90:e8:28:75:6a,,,
Moxa,NE4100T,,00:90:e8:28:75:6b,,,
Moxa,NE4100T,,00:90:e8:28:76:69,,,
Moxa,NP5110,,00:90:e8:28:88:c7,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:28:9f:0b,,,
Moxa,G3150,,00:90:e8:28:b5:88,,,
Moxa,G3150,,00:90:e8:28:b5:a6,,,
Moxa,G3150,,00:90:e8:28:b5:af,,,
Moxa,NP5110,,00:90:e8:28:c7:df,,,
Moxa,NP5110,,00:90:e8:28:c9:c6,,,
Moxa,NP5110,,00:90:e8:28:cb:42,,,
Moxa,NP5110,,00:90:e8:28:cb:7c,,,
Moxa,G3151,,00:90:e8:28:d9:fe,,,
Moxa,G3151,,00:90:e8:28:da:05,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:28:df:4e,,,
Moxa,NP5150,,00:90:e8:28:e4:b0,,,
Moxa,NP5150,,00:90:e8:28:e5:8c,,,
Moxa,NP5110,,00:90:e8:28:e7:1e,,,
Moxa,NP5110,,00:90:e8:28:e7:40,,,
Moxa,NP5110,,00:90:e8:28:e7:85,,,
Moxa,NP5110,,00:90:e8:28:e7:f2,,,
Moxa,NP5110,,00:90:e8:28:e7:f6,,,
Moxa,NP5110,,00:90:e8:28:e8:fa,,,
Moxa,NP5110,,00:90:e8:28:e8:ff,,,
Moxa,NP5110,,00:90:e8:28:e9:15,,,
Moxa,NP5110,,00:90:e8:28:ea:7c,,,
Moxa,NP5110,,00:90:e8:28:eb:1f,,,
Moxa,NP5110,,00:90:e8:28:eb:5f,,,
Moxa,NP5110,,00:90:e8:28:eb:b2,,,
Moxa,NP5110,,00:90:e8:28:ec:04,,,
Moxa,NP5110,,00:90:e8:28:ec:14,,,
Moxa,NP5110,,00:90:e8:28:ec:51,,,
Moxa,NP5110,,00:90:e8:28:ec:b7,,,
Moxa,NP5110,,00:90:e8:28:ee:4e,,,
Moxa,NP5110,,00:90:e8:28:ee:a5,,,
Moxa,NP5110,,00:90:e8:28:ee:b6,,,
Moxa,NP5110,,00:90:e8:28:ee:d8,,,
Moxa,G3151,,00:90:e8:28:f6:e4,,,
Moxa,G3151,,00:90:e8:28:f7:0d,,,
Moxa,G3151,,00:90:e8:28:f7:31,,,
Moxa,G3151,,00:90:e8:28:f7:54,,,
Moxa,G3151,,00:90:e8:28:f7:ff,,,
Moxa,NP5410,,00:90:e8:28:fe:d7,,,
Moxa,NE4100T,,00:90:e8:29:26:51,,,
Moxa,NE4100T,,00:90:e8:29:26:ec,,,
Moxa,NE4100T,,00:90:e8:29:27:57,,,
Moxa,NE4100T,,00:90:e8:29:27:9d,,,
Moxa,NE4100T,,00:90:e8:29:28:29,,,
Moxa,NE4100T,,00:90:e8:29:28:2c,,,
Moxa,NE4100T,,00:90:e8:29:28:44,,,
Moxa,NE4100T,,00:90:e8:29:28:98,,,
Moxa,NE4100T,,00:90:e8:29:28:b9,,,
Moxa,NP5130,,00:90:e8:29:33:17,,,
Moxa,NP5650,,00:90:e8:29:39:0f,,,
Moxa,NP5650,,00:90:e8:29:39:2c,,,
Moxa,NP5230,,00:90:e8:29:44:1b,,,
Moxa,G3150,,00:90:e8:29:52:37,,,
Moxa,G3150,,00:90:e8:29:52:46,,,
Moxa,NP5110,,00:90:e8:29:62:b6,,,
Moxa,NP5110,,00:90:e8:29:62:f4,,,
Moxa,NP5110,,00:90:e8:29:63:ed,,,
Moxa,NP5110,,00:90:e8:29:65:31,,,
Moxa,NP5110,,00:90:e8:29:65:4d,,,
Moxa,NP5110,,00:90:e8:29:65:ef,,,
Moxa,NP5110,,00:90:e8:29:65:fd,,,
Moxa,NP5110,,00:90:e8:29:66:33,,,
Moxa,NP5110,,00:90:e8:29:68:01,,,
Moxa,NP5110,,00:90:e8:29:68:d5,,,
Moxa,NP5110,,00:90:e8:29:68:e5,,,
Moxa,NP5110,,00:90:e8:29:69:2c,,,
Moxa,G3150,,00:90:e8:29:6c:15,,,
Moxa,NP5232,,00:90:e8:29:70:21,,,
Moxa,NE4110S,,00:90:e8:29:71:07,,,
Moxa,NE4110S,,00:90:e8:29:71:c2,,,
Moxa,NE4110S,,00:90:e8:29:71:c5,,,
Moxa,NE4110S,,00:90:e8:29:71:cc,,,
Moxa,NE4110S,,00:90:e8:29:72:93,,,
Moxa,NE4110S,,00:90:e8:29:72:94,,,
Moxa,NE4110S,,00:90:e8:29:72:a9,,,
Moxa,NE4110S,,00:90:e8:29:72:f6,,,
Moxa,NP5150,,00:90:e8:29:b5:80,,,
Moxa,NP5150,,00:90:e8:29:ba:35,,,
Moxa,MB3180,,00:90:e8:29:c4:af,,,
Moxa,5104,,00:90:e8:29:c5:c9,,,
Moxa,G3150,,00:90:e8:29:ca:b9,,,
Moxa,G3150,,00:90:e8:29:ca:c7,,,
Moxa,G3150,,00:90:e8:29:ca:da,,,
Moxa,NP5110,,00:90:e8:29:d7:35,,,
Moxa,NP5110,,00:90:e8:29:dc:f9,,,
Moxa,NP5110,,00:90:e8:29:dd:6d,,,
Moxa,NP5110,,00:90:e8:29:dd:70,,,
Moxa,NP5110,,00:90:e8:29:dd:77,,,
Moxa,NP5110,,00:90:e8:29:dd:7a,,,
Moxa,NP5110,,00:90:e8:29:dd:7c,,,
Moxa,NP5130,,00:90:e8:29:e1:95,,,
Moxa,NP5130,,00:90:e8:29:e1:db,,,
Moxa,NP5130,,00:90:e8:29:e2:a7,,,
Moxa,NP5130,,00:90:e8:29:e5:52,,,
Moxa,NP5130,,00:90:e8:29:e5:65,,,
Moxa,G3110,,00:90:e8:29:e8:ca,,,
Moxa,G3110,,00:90:e8:29:e8:da,,,
Moxa,G3110,,00:90:e8:29:e8:f2,,,
Moxa,NP5110,,00:90:e8:29:f5:b1,,,
Moxa,NP5110,,00:90:e8:29:f5:f7,,,
Moxa,NP5110,,00:90:e8:29:FA:07,,,
Moxa,NP5210,,00:90:e8:2a:0f:9b,,,
Moxa,NP5232,,00:90:e8:2a:14:a8,,,
Moxa,NP5232,,00:90:e8:2a:14:ab,,,
Moxa,NP5110,,00:90:e8:2a:2d:bd,,,
Moxa,NP5110,,00:90:e8:2a:2d:fb,,,
Moxa,NP5110,,00:90:e8:2a:2e:00,,,
Moxa,NP5110,,00:90:e8:2a:2f:cc,,,
Moxa,NP5110,,00:90:e8:2a:32:6e,,,
Moxa,G3150,,00:90:e8:2a:38:30,,,
Moxa,G3150,,00:90:e8:2a:38:33,,,
Moxa,G3150,,00:90:e8:2a:38:34,,,
Moxa,G3150,,00:90:e8:2a:38:35,,,
Moxa,G3150,,00:90:e8:2a:38:3a,,,
Moxa,NP5110,,00:90:e8:2a:4b:4f,,,
Moxa,NP5110,,00:90:e8:2a:4d:0f,,,
Moxa,NP5110,,00:90:e8:2a:4d:47,,,
Moxa,NP5110,,00:90:e8:2a:4d:56,,,
Moxa,NP5110,,00:90:e8:2a:4d:a5,,,
Moxa,NP5110,,00:90:e8:2a:4d:f7,,,
Moxa,NP5110,,00:90:e8:2a:4e:09,,,
Moxa,NP5110,,00:90:e8:2a:4e:ad,,,
Moxa,NP5110,,00:90:e8:2a:4e:da,,,
Moxa,NP5110,,00:90:e8:2a:4e:e5,,,
Moxa,NP5110,,00:90:e8:2a:4e:f0,,,
Moxa,NP5110,,00:90:e8:2a:4e:f6,,,
Moxa,NP5110,,00:90:e8:2a:4e:fa,,,
Moxa,NP5110,,00:90:e8:2a:4f:0a,,,
Moxa,NP5110,,00:90:e8:2a:4f:11,,,
Moxa,NP5110,,00:90:e8:2a:4f:13,,,
Moxa,NP5110,,00:90:e8:2a:4f:14,,,
Moxa,NP5110,,00:90:e8:2a:4f:17,,,
Moxa,NP5110,,00:90:e8:2a:4f:55,,,
Moxa,NP5110,,00:90:e8:2a:4f:68,,,
Moxa,NP5110,,00:90:e8:2a:4f:9d,,,
Moxa,NP5110,,00:90:e8:2a:4f:aa,,,
Moxa,NP5110,,00:90:e8:2a:4f:ad,,,
Moxa,NP5110,,00:90:e8:2a:4f:c9,,,
Moxa,NP5110,,00:90:e8:2a:4f:e1,,,
Moxa,NP5110,,00:90:e8:2a:50:07,,,
Moxa,NP5110,,00:90:e8:2a:50:2d,,,
Moxa,NP5110,,00:90:e8:2a:55:23,,,
Moxa,MiiNePort+AC0-E2,,00:90:e8:2a:56:a5,,,
Moxa,NP5130,,00:90:e8:2a:96:66,,,
Moxa,W5312,,00:90:e8:2a:9d:04,,,
Moxa,W5312,,00:90:e8:2a:9d:0d,,,
Moxa,W5312,,00:90:e8:2a:9d:13,,,
Moxa,NP6610,,00:90:e8:2a:a0:0d,,,
Moxa,NP5610,,00:90:e8:2a:a8:46,,,
Moxa,5004,,00:90:e8:2a:ab:af,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:2a:b7:5e,,,
Moxa,NP5230,,00:90:e8:2a:bb:4a,,,
Moxa,G3110,,00:90:e8:2a:c3:7d,,,
Moxa,G3110,,00:90:e8:2a:c3:7d,,,
Moxa,NP5150,,00:90:e8:2a:c8:e8,,,
Moxa,NP6650,,00:90:e8:2a:ce:8b,,,
Moxa,G3110,,00:90:e8:2a:d4:58,,,
Moxa,NP5232,,00:90:e8:2a:d7:11,,,
Moxa,NP5232,,00:90:e8:2a:d7:1d,,,
Moxa,NP5232,,00:90:e8:2a:d7:2f,,,
Moxa,NP5232,,00:90:e8:2a:d8:9e,,,
Moxa,NP6150,,00:90:e8:2a:db:c1,,,
Moxa,NP6150,,00:90:e8:2a:db:ce,,,
Moxa,NP5110,,00:90:e8:2a:e0:5b,,,
Moxa,NP5110,,00:90:e8:2a:e6:e0,,,
Moxa,EDS611,,00:90:e8:2b:0e:ba,,,
Moxa,EDS611,,00:90:e8:2b:0e:ba,,,
Moxa,EDS611,,00:90:e8:2b:0e:ba,,,
Moxa,G3110,,00:90:e8:2b:14:39,,,
Moxa,NP5650,,00:90:e8:2b:2a:b8,,,
Moxa,G3111,,00:90:e8:2b:32:b5,,,
Moxa,G3111,,00:90:e8:2b:32:c6,,,
Moxa,G3111,,00:90:e8:2b:32:c6,,,
Moxa,G3111,,00:90:e8:2b:32:dc,,,
Moxa,G3111,,00:90:e8:2b:32:dc,,,
Moxa,G3111,,00:90:e8:2b:32:e3,,,
Moxa,G3111,,00:90:e8:2b:32:fd,,,
Moxa,G3150,,00:90:e8:2b:42:84,,,
Moxa,E2210,,00:90:e8:2b:46:42,,,
Moxa,NP5450,,00:90:e8:2b:7f:e4,,,
Moxa,G3151,,00:90:e8:2b:83:0e,,,
Moxa,NP5610,,00:90:e8:2b:88:34,,,
Moxa,G3110,,00:90:e8:2b:9f:ed,,,
Moxa,G3110,,00:90:e8:2b:9f:f3,,,
Moxa,NP5230,,00:90:e8:2b:a4:3f,,,
Moxa,MB3170,,00:90:e8:2b:a7:cc,,,
Moxa,MB3170,,00:90:e8:2b:a7:cf,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:2b:b0:46,,,
Moxa,MB3270,,00:90:e8:2b:b6:16,,,
Moxa,MB3270,,00:90:e8:2b:b6:24,,,
Moxa,MB3270,,00:90:e8:2b:b6:47,,,
Moxa,MB3270,,00:90:e8:2b:b6:4a,,,
Moxa,MB3270,,00:90:e8:2b:b6:53,,,
Moxa,NP5110A,,00:90:e8:2b:bd:92,,,
Moxa,NP5110A,,00:90:e8:2b:bd:b0,,,
Moxa,NP5110A,,00:90:e8:2b:bd:b0,,,
Moxa,NP6150,,00:90:e8:2b:c2:80,,,
Moxa,NP5130,,00:90:e8:2b:cd:a2,,,
Moxa,G3111,,00:90:e8:2b:d1:b3,,,
Moxa,G3111,,00:90:e8:2b:d1:b3,,,
Moxa,G3111,,00:90:e8:2b:d1:b3,,,
Moxa,G3111,,00:90:e8:2b:d1:bb,,,
Moxa,G3110,,00:90:e8:2b:d4:e6,,,
Moxa,G3110,,00:90:e8:2b:d4:e8,,,
Moxa,G3110,,00:90:e8:2b:d4:eb,,,
Moxa,G3110,,00:90:e8:2b:d4:ed,,,
Moxa,G3110,,00:90:e8:2b:d4:f3,,,
Moxa,G3110,,00:90:e8:2b:d5:0d,,,
Moxa,G3110,,00:90:e8:2b:d5:0d,,,
Moxa,NE4100T,,00:90:e8:2b:d8:7e,,,
Moxa,NE4100T,,00:90:e8:2b:d8:b9,,,
Moxa,NE4100T,,00:90:e8:2b:d9:94,,,
Moxa,NE4100T,,00:90:e8:2b:d9:9c,,,
Moxa,NE4100T,,00:90:e8:2b:db:9d,,,
Moxa,NE4100T,,00:90:e8:2b:db:a1,,,
Moxa,G3150,,00:90:e8:2b:f1:b6,,,
Moxa,G3150,,00:90:e8:2b:f1:c1,,,
Moxa,G3150,,00:90:e8:2b:f1:c1,,,
Moxa,G3150,,00:90:e8:2b:f1:c1,,,
Moxa,G3150,,00:90:e8:2b:f1:c4,,,
Moxa,G3110,,00:90:e8:2c:00:35,,,
Moxa,G3110,,00:90:e8:2c:00:35,,,
Moxa,NP5232,,00:90:e8:2c:04:18,,,
Moxa,NP6150,,00:90:e8:2c:17:ad,,,
Moxa,MiiNePort+AC0-E2,,00:90:e8:2c:1e:bb,,,
Moxa,MiiNePort+AC0-E2,,00:90:e8:2c:21:94,,,
Moxa,NP5110,,00:90:e8:2c:2b:06,,,
Moxa,NP5110,,00:90:e8:2c:2b:80,,,
Moxa,NP5110,,00:90:e8:2c:2b:89,,,
Moxa,NE4110,,00:90:e8:2c:30:c0,,,
Moxa,NE4100T,,00:90:e8:2c:33:4e,,,
Moxa,NE4100T,,00:90:e8:2c:3a:c4,,,
Moxa,NP5130,,00:90:e8:2c:44:06,,,
Moxa,NP5130,,00:90:e8:2c:45:61,,,
Moxa,NP5130,,00:90:e8:2c:45:dd,,,
Moxa,NP5110A,,00:90:e8:2c:60:12,,,
Moxa,NP5110A,,00:90:e8:2c:60:d5,,,
Moxa,NP5110A,,00:90:e8:2c:60:e2,,,
Moxa,NP5232,,00:90:e8:2c:7e:74,,,
Moxa,NP5410,,00:90:e8:2c:93:e9,,,
Moxa,NP5410,,00:90:e8:2c:94:ab,,,
Moxa,NP5150,,00:90:e8:2c:96:46,,,
Moxa,G3150,,00:90:e8:2c:9d:67,,,
Moxa,G3150,,00:90:e8:2c:9d:76,,,
Moxa,NP5110,,00:90:e8:2c:a0:42,,,
Moxa,NP5110,,00:90:e8:2c:a7:f2,,,
Moxa,NP5110,,00:90:e8:2c:a7:f6,,,
Moxa,NP5110,,00:90:e8:2c:a7:f9,,,
Moxa,NP5110,,00:90:e8:2c:a8:01,,,
Moxa,NP5110,,00:90:e8:2c:a8:11,,,
Moxa,NP5110,,00:90:e8:2c:a8:15,,,
Moxa,NP5110,,00:90:e8:2c:a8:1a,,,
Moxa,NP5110,,00:90:e8:2c:a8:1b,,,
Moxa,NP5110,,00:90:e8:2c:a8:32,,,
Moxa,NP5110,,00:90:e8:2c:a8:48,,,
Moxa,NP5110,,00:90:e8:2c:a8:4b,,,
Moxa,NP5110,,00:90:e8:2c:a8:51,,,
Moxa,NP5110,,00:90:e8:2c:a8:f7,,,
Moxa,NP5110,,00:90:e8:2c:a9:1a,,,
Moxa,NP5110,,00:90:e8:2c:a9:29,,,
Moxa,NP5110,,00:90:e8:2c:a9:30,,,
Moxa,NP5110,,00:90:e8:2c:a9:41,,,
Moxa,NP5110,,00:90:e8:2c:a9:79,,,
Moxa,NP5110,,00:90:e8:2c:a9:7c,,,
Moxa,NP5110,,00:90:e8:2c:aa:73,,,
Moxa,NP5110,,00:90:e8:2c:aa:a6,,,
Moxa,NP5110,,00:90:e8:2c:ab:4b,,,
Moxa,NP5110,,00:90:e8:2c:ab:83,,,
Moxa,NP5110,,00:90:e8:2c:ab:ac,,,
Moxa,NP5110,,00:90:e8:2c:ab:be,,,
Moxa,NP5110,,00:90:e8:2c:ac:06,,,
Moxa,NP5110,,00:90:e8:2c:ac:34,,,
Moxa,NP5110,,00:90:e8:2c:ac:53,,,
Moxa,NP5110,,00:90:e8:2c:ac:5a,,,
Moxa,NP5110,,00:90:e8:2c:ac:75,,,
Moxa,NP5110,,00:90:e8:2c:ac:77,,,
Moxa,NP5110,,00:90:e8:2c:ac:7f,,,
Moxa,NP5110,,00:90:e8:2c:ac:8d,,,
Moxa,NP5110,,00:90:e8:2c:ac:b0,,,
Moxa,NP5110,,00:90:e8:2c:ad:85,,,
Moxa,MB3180,,00:90:e8:2c:b1:a3,,,
Moxa,G3110,,00:90:e8:2c:b5:8d,,,
Moxa,G3150,,00:90:e8:2c:c1:ef,,,
Moxa,G3150,,00:90:e8:2c:c1:ef,,,
Moxa,G3150,,00:90:e8:2c:c1:ef,,,
Moxa,G3150,,00:90:e8:2c:c1:ef,,,
Moxa,G3110,,00:90:e8:2c:c2:21,,,
Moxa,G3110,,00:90:e8:2c:c2:2c,,,
Moxa,G3111,,00:90:e8:2c:c2:bd,,,
Moxa,NE4110S,,00:90:e8:2c:ca:87,,,
Moxa,NE4110S,,00:90:e8:2c:ca:89,,,
Moxa,NE4110S,,00:90:e8:2c:ca:8c,,,
Moxa,NE4110S,,00:90:e8:2c:ca:8d,,,
Moxa,NP5110,,00:90:e8:2c:ea:06,,,
Moxa,NP5110,,00:90:e8:2c:ea:11,,,
Moxa,NP5110,,00:90:e8:2c:ea:27,,,
Moxa,NP5110,,00:90:e8:2c:ea:56,,,
Moxa,NP5110,,00:90:e8:2c:eb:3f,,,
Moxa,NP5110,,00:90:e8:2c:eb:42,,,
Moxa,NP5110,,00:90:e8:2c:eb:4b,,,
Moxa,NP5110,,00:90:e8:2c:eb:50,,,
Moxa,NP5110,,00:90:e8:2c:eb:5f,,,
Moxa,NP5110,,00:90:e8:2c:eb:67,,,
Moxa,NP5110,,00:90:e8:2c:eb:79,,,
Moxa,NP5110,,00:90:e8:2c:eb:a4,,,
Moxa,NP5110,,00:90:e8:2c:eb:d6,,,
Moxa,NP5110,,00:90:e8:2c:ec:37,,,
Moxa,NP5110,,00:90:e8:2c:ec:a1,,,
Moxa,NP5110,,00:90:e8:2c:ec:ab,,,
Moxa,NP5110,,00:90:e8:2c:ec:ae,,,
Moxa,NP5110,,00:90:e8:2c:ed:4c,,,
Moxa,NP5110,,00:90:e8:2c:ed:52,,,
Moxa,NP5110,,00:90:e8:2c:ed:de,,,
Moxa,NP5110,,00:90:e8:2c:ee:33,,,
Moxa,NP5110,,00:90:e8:2c:ee:e5,,,
Moxa,NP5110,,00:90:e8:2c:f0:71,,,
Moxa,NP5110,,00:90:e8:2c:f0:88,,,
Moxa,NP5110,,00:90:e8:2c:f1:16,,,
Moxa,NP5110,,00:90:e8:2c:f1:39,,,
Moxa,NP5110,,00:90:e8:2c:f1:54,,,
Moxa,NP5110,,00:90:e8:2c:f1:5c,,,
Moxa,NP5110,,00:90:e8:2c:f1:6a,,,
Moxa,NP5110,,00:90:e8:2c:f1:e5,,,
Moxa,NP5110,,00:90:e8:2c:f2:34,,,
Moxa,NP5110,,00:90:e8:2c:f2:3c,,,
Moxa,NP5110,,00:90:e8:2c:f2:5b,,,
Moxa,NP5110,,00:90:e8:2c:f2:63,,,
Moxa,NP5110,,00:90:e8:2c:f3:62,,,
Moxa,NP5110,,00:90:e8:2c:f3:c4,,,
Moxa,NP5110,,00:90:e8:2c:f3:c8,,,
Moxa,NP5110,,00:90:e8:2c:f4:05,,,
Moxa,NP5110,,00:90:e8:2c:f4:18,,,
Moxa,NP5110,,00:90:e8:2c:f4:5c,,,
Moxa,NP5110,,00:90:e8:2c:f4:a8,,,
Moxa,NP5110,,00:90:e8:2c:f4:b0,,,
Moxa,NP5110,,00:90:e8:2c:f4:be,,,
Moxa,NP5110,,00:90:e8:2c:f4:c1,,,
Moxa,NP5110,,00:90:e8:2c:f4:cf,,,
Moxa,NP5110,,00:90:e8:2c:f4:d5,,,
Moxa,NP5110,,00:90:e8:2c:f4:db,,,
Moxa,NP5110,,00:90:e8:2c:f5:06,,,
Moxa,NP5110,,00:90:e8:2c:f5:67,,,
Moxa,NP5230,,00:90:e8:2c:f9:8a,,,
Moxa,NP5210,,00:90:e8:2d:08:6b,,,
Moxa,NP6150,,00:90:e8:2d:25:c1,,,
Moxa,NP6610,,00:90:e8:2d:26:bd,,,
Moxa,NP6610,,00:90:e8:2d:26:c2,,,
Moxa,G3151,,00:90:e8:2d:2d:66,,,
Moxa,G3151,,00:90:e8:2d:2d:66,,,
Moxa,G3151,,00:90:e8:2d:2d:66,,,
Moxa,MB3170,,00:90:e8:2d:30:12,,,
Moxa,NP5130,,00:90:e8:2d:36:d9,,,
Moxa,NP5130,,00:90:e8:2d:38:42,,,
Moxa,NP5130,,00:90:e8:2d:39:cd,,,
Moxa,G3110,,00:90:e8:2d:3c:41,,,
Moxa,MB3270,,00:90:e8:2d:44:44,,,
Moxa,MB3270,,00:90:e8:2d:44:4c,,,
Moxa,NE4110S,,00:90:e8:2d:5c:77,,,
Moxa,NE4110S,,00:90:e8:2d:5c:7a,,,
Moxa,NE4110S,,00:90:e8:2d:5d:f7,,,
Moxa,NE4110S,,00:90:e8:2d:5d:f8,,,
Moxa,NE4110S,,00:90:e8:2d:5d:f9,,,
Moxa,NE4110S,,00:90:e8:2d:5d:fb,,,
Moxa,NE4110S,,00:90:e8:2d:5d:fc,,,
Moxa,NE4110S,,00:90:e8:2d:5d:fd,,,
Moxa,NE4110S,,00:90:e8:2d:5d:fe,,,
Moxa,NE4110S,,00:90:e8:2d:5e:02,,,
Moxa,NE4110S,,00:90:e8:2d:5e:05,,,
Moxa,NE4110S,,00:90:e8:2d:5e:52,,,
Moxa,NE4110S,,00:90:e8:2d:5e:5d,,,
Moxa,NE4110S,,00:90:e8:2d:5e:6b,,,
Moxa,NE4110S,,00:90:e8:2d:5e:6c,,,
Moxa,NE4110S,,00:90:e8:2d:5e:83,,,
Moxa,NP5110,,00:90:e8:2d:6b:52,,,
Moxa,NP5110,,00:90:e8:2d:6e:f7,,,
Moxa,G3151,,00:90:e8:2d:70:d2,,,
Moxa,NP5230,,00:90:e8:2d:75:d3,,,
Moxa,NP5610,,00:90:e8:2d:7b:93,,,
Moxa,NP5232,,00:90:e8:2d:95:a4,,,
